Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Wmf,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Tiff,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Png,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Jpeg,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Icon,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Gif,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Exif,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Emf,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,T:System.Drawing.Imaging.ImageFormat,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,30,3,P:System.Drawing.Imaging.ImageFormat.Bmp,,,,,"Dictionary<ImageFormat, string> formats = new()  			{  				{ ImageFormat.Bmp, ""*.bmp"" },  				{ ImageFormat.Emf, ""*.emf"" },  				{ ImageFormat.Exif, ""*.exif"" },  				{ ImageFormat.Gif, ""*.gif"" },  				{ ImageFormat.Icon, ""*.ico"" },  				{ ImageFormat.Jpeg, ""*.jpeg;*.jpg;*.jpe;*.jfif;*.jif"" },  				{ ImageFormat.Png, ""*.png"" },  				{ ImageFormat.Tiff, ""*.tiff;*.tif"" },  				{ ImageFormat.Wmf, ""*.wmf"" }  			};"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,92,4,T:System.Windows.Controls.Menu,,,,,ASCIISetPicker.Items.Add(item);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,92,4,T:System.Windows.Controls.ItemCollection,,,,,ASCIISetPicker.Items.Add(item);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,92,4,P:System.Windows.Controls.ItemsControl.Items,,,,,ASCIISetPicker.Items.Add(item);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,92,4,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,ASCIISetPicker.Items.Add(item);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,91,4,T:System.Windows.RoutedEventHandler,,,,,item.Click += MenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,91,4,T:System.Windows.RoutedEventHandler,,,,,item.Click += MenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,91,4,E:System.Windows.Controls.MenuItem.Click,,,,,item.Click += MenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,90,4,P:System.Windows.Controls.HeaderedItemsControl.Header,,,,,MenuItem item = new() { Header = set };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,90,4,T:System.Windows.Controls.MenuItem,,,,,MenuItem item = new() { Header = set };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,90,4,M:System.Windows.Controls.MenuItem.#ctor,,,,,MenuItem item = new() { Header = set };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,87,3,T:System.Windows.Controls.Menu,,,,,ASCIISetPicker.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,87,3,T:System.Windows.Controls.ItemCollection,,,,,ASCIISetPicker.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,87,3,P:System.Windows.Controls.ItemsControl.Items,,,,,ASCIISetPicker.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,87,3,M:System.Windows.Controls.ItemCollection.Clear,,,,,ASCIISetPicker.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,81,2,M:System.Windows.Window.#ctor,,,,,public MainWindow()  		{  			InitializeComponent();  			ResetListBox();    			// Add ASCII sets  			ASCIISetPicker.Items.Clear();  			foreach (ImagePrinter.ASCIISet set in Enum.GetValues(typeof(ImagePrinter.ASCIISet)))  			{  				MenuItem item = new() { Header = set };  				item.Click += MenuItem_Click;  				ASCIISetPicker.Items.Add(item);  			}  		}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,40,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\MainWindow.xaml.cs,21,35,T:System.Windows.Window,,,,,Window
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\Image Printer WinUI.csproj,,,System.Drawing.Common 8.0.11,,,,,"System.Drawing.Common, 8.0.11  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\Image Printer WinUI.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0-windows10.0.26100.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\obj\x64\Debug\net8.0-windows10.0.26100.0\win-x64\App.g.i.cs,50,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\obj\x64\Debug\net8.0-windows10.0.26100.0\win-x64\App.g.i.cs,50,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\obj\x64\Debug\net8.0-windows10.0.26100.0\win-x64\MainWindow.g.i.cs,49,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\obj\x64\Debug\net8.0-windows10.0.26100.0\win-x64\MainWindow.g.i.cs,49,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\MainWindow.xaml.cs,86,4,T:System.IO.WindowsRuntimeStreamExtensions,,,,,IRandomAccessStream ras = stream.AsRandomAccessStream();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\MainWindow.xaml.cs,86,4,M:System.IO.WindowsRuntimeStreamExtensions.AsRandomAccessStream(System.IO.Stream),,,,,IRandomAccessStream ras = stream.AsRandomAccessStream();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\MainWindow.xaml.cs,85,4,T:System.IO.WindowsRuntimeStorageExtensions,,,,,Stream stream = await openedFile.OpenStreamForReadAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer WinUI\Image Printer WinUI.csproj,File,Image Printer WinUI\MainWindow.xaml.cs,85,4,M:System.IO.WindowsRuntimeStorageExtensions.OpenStreamForReadAsync(Windows.Storage.IStorageFile),,,,,Stream stream = await openedFile.OpenStreamForReadAsync();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\Image Printer.csproj,,,System.Drawing.Common 8.0.11,,,,,"System.Drawing.Common, 8.0.11  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Image Printer\Image Printer.csproj,File,Image Printer\Image Printer.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0--windows10.0.26100.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,256,2,T:System.Drawing.Bitmap,,,,,public static Bitmap CreateGradient()
